sy_snum,sy_pnum,discoverymethod,pl_orbper,pl_orbsmax,pl_rade,pl_orbeccen,pl_eqt,st_spectype,st_teff,st_rad,st_mass,st_met,st_logg,ra,dec,sy_dist,sy_vmag,sy_kmag,sy_gaiamag,pl_rade_missing,pl_orbper_missing,pl_orbsmax_missing,pl_orbeccen_missing,st_teff_missing,st_rad_missing,st_mass_missing,st_met_missing,st_logg_missing,sy_dist_missing,ra_missing,dec_missing
1.0,2.0,8,1.5013361318292777,0.04631090286325025,1.9125010869241836,0.086,1513.0,54,5667.0,1.56,1.17,0.33,4.12,283.255507,48.3552474,6.8340882865056605,13.7,12.011,13.5672,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,8,1.6551185804607775,0.05356920254269124,2.8394877364701547,0.0,1528.0,190,6399.0,1.35,1.24,0.06,4.27,195.7940145,-41.3848617,6.0189556792115875,11.803,10.579,11.6826,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2.0,8,1.7531416409698148,0.055434706888100586,1.5085119938441398,0.14,1242.0,41,6000.0,1.05,1.15,0.09,4.44,161.8795569,36.3294345,4.881702833961205,10.059,8.713,9.98233,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,7,7.092616931998459,1.2163953243244932,1.9325911055925076,0.476,1131.4,190,4924.6,1.44,1.23,-0.028000000000000004,4.298,354.337670099,-61.5868613,4.382786346020124,8.06,6.76,7.92192,1,0,0,0,1,1,0,1,1,0,0,0
1.0,2.0,8,0.5771982588079475,0.11952212521867503,0.7275486072772778,0.0796,815.2,190,5476.0,1.01,1.0,0.33,4.43,286.0363025,49.6145027,5.827085064324465,12.603,10.911,12.5074,0,0,1,1,0,0,0,0,0,0,0,0
2.0,4.0,7,6.958871507194398,1.0061314358739446,2.726879944737456,0.319,1389.2,190,5728.0,1.7760000000000002,0.63,0.06800000000000002,3.8,262.5448903,-51.6377777,2.834812065419913,9.58,5.825,8.86517,1,0,0,0,1,1,0,1,1,0,0,0
1.0,2.0,7,9.399840423282033,2.4210789870418346,1.7695591339657226,0.039,588.0,190,4741.4,1.44,0.98,0.174784,4.212000000000001,70.4770964,-58.0208085,4.035773975264308,8.41,6.715,8.21511,1,0,0,0,1,1,0,1,1,0,0,0
1.0,2.0,7,6.837332814685591,1.1085626195212777,2.847943561486942,0.12,1305.8,35,6255.0,1.67,1.29,0.01,4.11,34.5609102,65.5941901,4.388896731423526,7.52,6.21,7.3845,1,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,7,6.337002706635798,0.9524297784900283,2.0904750112513164,0.022,1566.312,190,4945.0,4.71,1.69,0.10800000000000001,3.28,290.2674078,-23.6196996,4.799016740786647,7.55,5.251,7.28405,1,0,0,0,0,0,0,1,0,0,0,0
1.0,2.0,7,6.85393247228463,1.206569430173202,1.8716082951873865,0.028,613.512,94,5040.0,6.43,1.91,0.02,3.11,319.2250346,27.2582799,5.244631739128232,8.23,5.877,7.95929,1,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,8,1.252851821690663,0.02264173048082465,1.4085449700547104,0.46932019999999997,489.0,180,3185.0,0.28,0.26,0.336,4.96,65.280648,48.8198312,4.188399408970942,16.82,11.331,15.3314,0,0,0,1,0,0,0,0,0,0,0,0
1.0,1.0,8,1.7467795368970966,0.8399222866721162,2.780804877011122,0.0007,1181.8,190,5375.0,2.69,1.44,0.17,3.7,161.7069053,-9.3993646,4.60676491373359,8.04,6.122,7.83112,0,0,1,0,0,0,0,0,0,0,0,0
2.0,1.0,8,1.7595982127047594,0.06302174641615634,3.1061199638849386,0.0,1903.0,190,6406.0,2.55,1.64,-0.08,3.85,256.6107279,44.7768849,5.920736242055503,10.106,8.9,9.97496,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2.0,8,1.4560139684703524,0.9299371231155964,2.350524903286915,0.05532,1376.0,190,5800.0,1.27,1.12,0.2406,4.294,63.374706,-69.2265926,5.38231838361426,10.994,9.598,11.0665,1,0,1,1,0,0,0,1,1,0,0,0
1.0,1.0,3,8.097426298597213,1.2809338454620642,2.306845450494735,0.22400000000000003,174.56,190,5411.6,1.5659999999999998,0.22,-0.146,4.5,268.579958,-30.3773056,8.79497643168877,17.02,15.01963999999999,9.611478,1,0,0,1,1,1,0,1,1,0,0,0
1.0,1.0,8,0.9334977188990538,0.02332582530349669,2.7668221273454443,0.0,1357.0,117,4660.0,0.86,0.72,-0.26,4.63,311.2583112,-35.4278412,6.386695800840649,15.506,12.951,15.224,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,7,4.833102254034098,0.4478858239921165,2.421888007657203,0.23,1715.3920000000003,76,4830.0,1.6839999999999997,1.54,-0.31,2.53,194.3824825,-65.6463263,5.0591460541566295,6.86,4.406,6.56453,1,0,0,0,0,1,0,0,0,0,0,0
1.0,1.0,8,1.946091561170569,0.05554822929943851,1.112843870914834,0.409,789.0,190,4716.0,0.69,0.69,-0.47,3.7,206.8461979,-6.1393369,3.818283591325197,10.27,7.617,9.89816,0,0,0,0,0,0,0,0,1,0,0,0
1.0,1.0,7,8.379539026117442,1.840549633397487,2.140682174915681,0.39,1427.2,68,4994.4,1.834,1.06,0.012200000000000006,4.090000000000001,132.3015641,3.4850141,3.4445378022835467,7.45,5.84,7.283,1,0,0,0,1,1,0,1,1,0,0,0
1.0,1.0,8,2.0240857961742034,0.0657877405380031,2.6784840655004434,0.0,962.0,71,5585.0,1.06,0.96,0.1,4.4,188.1373172,-9.6076115,5.8548340715686376,12.727,10.995,12.4814,0,0,0,0,0,0,0,0,0,0,0,0
1.0,3.0,8,2.330879990047711,0.08121125542482321,1.1659593621277198,0.41,851.0,190,5541.0,0.86,0.94,-0.13,4.288,290.4209694,37.8516556,5.3916346527675465,12.035,10.318,11.8763,0,0,0,0,0,0,0,0,1,0,0,0
1.0,1.0,7,6.126891017936961,0.9122827104766162,2.6339327745610754,0.04,1345.0,101,4766.0,13.76,2.12,-0.03,2.5,61.0947182,-12.7922241,4.752002724851742,5.60075,3.044,5.31947,1,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,8,1.1345268695070054,0.02566774674857779,1.4861396960896067,0.059,1395.0,81,5397.0,0.9,0.97,0.16,4.48,338.3996623,-43.436872,5.10399205206235,11.197,9.646,11.3208,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,8,1.239691247454266,0.034546343752583475,2.6792391192480904,0.033,1397.0,190,5627.0,0.93,0.96,0.07,4.48,286.7965405,-58.6968348,5.471030409062881,12.0363,10.328,11.8642,0,0,0,0,0,0,0,0,0,0,0,0
1.0,6.0,8,1.0697181788029675,0.025735970542139563,0.766397642299538,0.3765002,1040.0,90,4316.0,0.65,0.65,-0.23,4.45,7.3020115,-30.4541159,4.154168863867766,11.955,8.656,11.1523,0,0,0,1,0,0,0,0,0,0,0,0
1.0,2.0,7,5.243333058215277,0.5007752879124893,2.7136413725667925,0.19,1216.6,190,5601.0,1.53,1.14,0.22,4.12,129.318331,-41.3184231,4.587409392729305,8.99,7.302,8.79682,1,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,3,7.5269407421994945,0.5670169034157332,2.4503304013914105,0.31815999999999994,1011.7119999999999,135,5254.8,1.2840000000000003,0.09,0.0416,4.378,268.435375,-22.1525389,6.875232087276577,15.299999999999997,13.401111999999992,10.311208,1,1,0,1,1,1,0,1,1,0,0,0
1.0,1.0,7,4.90230749150483,0.43178241642553783,2.4630013190191753,0.04,1214.8,190,4835.0,11.02,0.67,-0.57,2.18,34.7480718,76.78236720799998,5.210534783164279,6.98656,4.743,6.7184,1,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,3,5.182391606723102,0.6523251860396903,2.7018872238504956,0.154,1208.9119999999998,190,5544.0,1.33,0.11,-0.0064,4.46,269.496333,-30.715175,6.698268054115413,16.676,15.01963999999999,10.822476,1,1,0,1,1,1,0,1,1,0,0,0
1.0,1.0,7,6.71332065430438,1.1314021114911006,2.7221132958941308,0.07,2312.592,101,4850.0,5.77,1.74,0.2,3.1,229.5714974,-41.4210961,4.377719873879056,7.05,4.639,6.75234,1,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,8,1.3517397686732868,0.043260618657901186,2.7966713927557385,0.038,1743.0,43,6250.0,1.48,1.41,0.41392000000000007,4.25,277.4780753,76.78236720799998,5.460219355777294,10.521,9.241,10.4575,0,0,0,0,0,0,0,0,0,0,0,0
1.0,5.0,8,3.961574784257394,0.2331730869513882,1.8468787684491346,0.007,655.6,190,5001.0599999999995,0.9,0.91,0.24619999999999997,4.682300000000001,292.8733696,42.9661583,6.808295099830396,15.131,13.518,15.1377,0,0,0,0,1,0,0,1,1,0,0,0
1.0,1.0,8,1.5724884931389653,0.04917104400644938,2.483655867886348,0.0,1642.0,42,5965.0,1.64,1.17,0.04,4.08,171.8450533,-44.0887035,6.631790951484344,12.612,11.104,12.4407,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2.0,8,1.3163820939038962,0.01857638557293541,0.8415671856782186,0.193,396.0,182,2953.0,0.16,0.12,-0.028,5.13,64.1309096,-28.3157909,3.509447717763797,17.02,11.344,15.8213,0,0,0,1,0,0,0,0,0,0,0,0
2.0,1.0,7,6.238129293463538,0.8754687373538999,2.230526315538795,0.107,1566.312,190,4961.0,4.16,1.41,0.10800000000000001,3.36,289.8239604,-23.5582432,4.659440544519334,7.78,5.543,7.52132,1,0,0,0,0,0,0,1,0,0,0,0
2.0,1.0,8,5.669266941428969,0.7369726600999749,2.2580060495960783,0.182,648.2,190,5913.0,1.16,1.05,-0.07,4.33,296.4358022,44.6415369,7.496552544166835,15.087,13.238,14.8297,0,0,0,0,0,0,0,0,0,0,0,0
2.0,1.0,8,2.1648227051765634,0.07575661239924633,1.3862943611198906,0.32,1060.0,41,5991.0,1.08,1.09,0.0,4.46,287.7411441,-60.2726358,4.08622166060255,8.31,6.881,8.16034,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,8,2.0436032018471457,0.06859279146561172,1.9999924078065106,0.4215999999999999,938.0,44,5970.0,0.79,1.08,0.0,4.67,100.1951714,9.2573953,6.359025275315981,13.626,12.193,13.5867,0,0,0,1,0,0,0,0,0,0,0,0
1.0,4.0,8,2.0652221739418475,0.19679218433421541,0.8415671856782186,0.1421894,624.2,190,5825.0,1.49,1.08,0.02,4.12,291.3861294,41.9901394,5.722424297760856,11.055,9.768,11.1293,0,0,1,1,0,0,0,0,0,0,0,0
1.0,1.0,3,5.305879249347411,1.0986122886681098,2.603128267000803,0.25939999999999996,1605.312,190,5950.0,1.682,0.67,0.006000000000000005,3.812,271.531006,-31.4544773,7.741099090035366,17.02,15.01963999999999,8.872004,1,1,0,1,0,1,0,1,1,0,0,0
1.0,2.0,7,8.529714471969909,1.9671123567059163,2.2995109093922776,0.125,1617.8,32,6032.0,1.34,1.21,0.24,4.328,246.4351678,11.9190729,4.359232562464645,8.23,6.906,8.0907,1,0,0,0,0,0,0,0,1,0,0,0
1.0,2.0,7,7.260522598089852,1.253905173074145,2.5092485107015348,0.083,176.0,190,5670.0,1.04,1.04,0.18,4.42,170.324325,-22.388177,6.467518585656435,14.033,12.238,13.7854,1,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,7,5.262690188904886,0.5579000311519196,2.417500183872455,0.05,1044.2,124,4791.0,10.9,1.5,-0.36,2.55,137.4535054,53.5682016,6.742949029679403,10.291,7.979,10.1054,1,0,0,0,0,0,0,0,0,0,0,0
2.0,3.0,8,2.9072906014525306,0.11198850194804724,1.3862943611198906,0.047,470.0,190,4500.0,0.68,0.74,-0.02,4.68,67.4128615,22.8825674,4.098459417912653,11.101,8.368,10.8545,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,8,1.2939866194837204,0.03207989346341168,2.7668221273454443,0.016,790.0,143,3916.0,0.57,0.62,0.0,4.71,82.7142134,-36.6309812,5.389624088653792,15.667,11.936,14.8661,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2.0,7,5.763893678421631,0.7040871205982797,1.996411431143197,0.28,605.6,190,5157.4,8.391899999999998,1.41,0.0834,3.9499999999999993,195.4438496,63.610328,3.6157709822932977,6.02078,5.005,5.91168,1,0,0,0,1,1,0,1,1,0,0,0
1.0,1.0,3,4.903318709324144,0.5247285289349821,2.4503304013914105,0.154,1011.7119999999999,190,5544.0,1.284,0.15,-0.09840000000000002,4.5120000000000005,268.867889,-29.1706657,8.38958706681109,16.676,15.01963999999999,10.863846,1,1,0,1,1,1,0,1,1,0,0,0
1.0,1.0,8,1.5795929492524194,1.7661709186507786,2.8672737066501877,0.0,992.512,190,6570.0,1.62,1.79,-0.13,4.22,354.337670099,42.4659866,5.62169712665708,10.469,9.313,10.3056,0,0,1,0,0,0,0,0,0,0,0,0
1.0,1.0,7,2.4655539212721855,0.052269817433681205,1.8802604497096589,0.33,1726.6,175,3071.0,0.21,0.18,-0.2,5.04,230.9613022,17.4605347,2.502279857845345,14.18,8.279,12.2066,1,0,0,0,0,0,0,0,0,0,0,0
1.0,2.0,8,1.8921349502217,0.06591881808928761,1.938626387103545,0.5172,958.4,32,6380.0,1.39,1.33,0.18,4.264,245.1514324,41.0479601,4.858058929939067,8.72,7.603,8.59842,1,0,0,0,0,0,0,0,1,0,0,0
1.0,1.0,8,2.845005890790367,0.11064652008706366,1.2068686074379615,0.0,582.0,190,5106.0,0.78,0.82,-0.03,4.56,325.2016451,76.78236720799998,3.377375889536153,8.37,6.312,8.13037,0,0,0,0,0,0,0,0,0,0,0,0
2.0,1.0,8,1.631940812279278,0.43503744084647333,2.780804877011122,0.0,1545.1920000000002,190,6327.0,1.93,1.54,0.0,4.5,92.6640226,30.9571333,4.905704315803675,8.68,7.346,8.58393,0,0,1,0,0,0,0,0,0,0,0,0
1.0,6.0,7,4.55597994179732,0.31867188913852507,2.320150728659361,0.0,850.3119999999999,117,4913.0,0.77,0.79,0.08,4.51,348.3372026,57.1696255,2.019063686289062,5.56911,3.261,5.2402,1,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,7,3.271012003928639,0.16296882827813966,1.7857831401516857,0.145,1345.6,190,5254.0,3.322,1.16,0.062,4.1523,323.9186227,-59.6933144,4.4729624883212855,7.84,6.457,7.71934,1,0,0,0,1,1,0,1,1,0,0,0
1.0,5.0,8,2.598361815191297,0.08883471370049074,0.598121822621983,0.2733644,578.0,111,4925.0,0.64,0.69,-0.37,4.68,283.2125621,45.3496992,5.710009711771951,13.965,11.659,13.7197,0,0,0,1,0,0,0,0,0,0,0,0
2.0,1.0,8,1.6444308607863676,0.04726519246711422,2.753342190293917,0.0,859.8,190,5442.6,1.33,0.95,0.042199999999999994,4.32,160.5587646,-3.8349989,5.078337555326185,10.148,8.641,10.054,0,0,0,0,1,0,0,1,1,0,0,0
2.0,2.0,7,6.621179261292875,0.8754687373538999,2.2407096892759584,0.105,174.56,129,4120.0,0.68,0.65,0.24,4.65,167.7745044,30.4451688,2.556397509813185,8.31,4.979,7.72808,0,0,0,0,0,0,0,0,0,0,0,0
1.0,4.0,8,2.4384978978043477,0.11136246785346073,1.247032293786383,0.0,620.0,111,4975.0,0.79,0.83,0.0,4.4,349.3843458,1.3001522,5.049605975994328,12.075,9.971,11.804,0,0,0,0,0,0,0,0,0,0,0,0
2.0,2.0,7,4.71760561531788,0.4145569847863825,1.465336283710562,0.3,612.712,190,4949.0,2.62,1.47,0.41392000000000007,3.65,286.3363574,25.9204327,4.15524208797334,7.18,4.809,6.8866,1,0,0,0,0,0,0,0,0,0,0,0
1.0,2.0,7,4.040433810191357,0.23696755790727955,2.152048474581108,0.123,1149.6,190,4952.0,0.78,0.82,0.11,4.56,179.7923543,-20.3556058,3.0616698156052693,7.92,5.614,7.62029,1,0,0,0,0,0,0,0,0,0,0,0
1.0,4.0,8,2.116942016455758,0.07283494791638565,0.9913982043609605,0.0,558.8,190,5383.8,1.048,1.08,-0.27399999999999997,4.68,282.3919451,43.8894167,5.971358773867713,12.775,11.167,12.677,0,0,0,0,1,1,0,1,1,0,0,0
1.0,1.0,7,3.265759410767051,0.15700374880966475,1.6285417196062106,0.58,672.0,190,4521.0,0.698,0.7539999999999999,0.10278400000000001,4.654,68.4667685,22.8416192,5.068891623524768,13.642,7.793,12.1454,1,0,0,0,1,1,1,1,1,0,0,0
1.0,2.0,8,6.181711076520251,0.766397642299538,2.343727036325221,0.21,191.0,91,5170.0,0.81,0.89,0.16,4.57,258.4503674,64.5661727,5.380155384763669,12.577,10.571,12.4406,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,7,1.6236997275461862,0.05164323315183845,2.655699534641036,0.0167,2129.3920000000003,42,5856.0,1.44,1.2,0.29,4.384,248.2126715,2.0844547,4.3078430827410035,7.89,6.434,7.74081,1,0,0,0,0,0,0,0,1,0,0,0
3.0,1.0,2,2.9247158425225686,5.846438775057725,1.018799914344336,0.29100000000000004,949.6,128,4806.0,0.746,1.08,-0.5798,4.524,353.7526177,1.6055211,3.0822080904902673,9.59,6.044,9.02571,1,1,0,1,1,1,0,0,1,0,0,0
1.0,3.0,8,4.043194941723489,0.26849925303500694,1.6544112780768316,0.1203,585.0,36,6120.0,1.45,1.26,0.0,4.13,65.2383065,-68.1026875,4.945997212447145,9.42,8.175,9.29976,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2.0,8,1.3651345632842644,0.18389925707488436,2.7251039556680374,0.0133,768.8,190,5154.4,2.966,1.092,0.11299999999999999,4.072,129.8823772,47.3519076,5.5126623235058965,10.421,8.975,10.4168,0,0,1,0,1,1,1,1,1,0,0,0
1.0,1.0,8,2.6896424804712105,0.10795714150509228,1.456752824768452,0.0,783.0,190,5743.0,1.09,1.04,0.159,4.38,116.7971978,68.4766845,4.622292754544813,9.664,8.133,9.53596,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,7,7.8338565814484005,1.759064086389913,2.7413143221880887,0.586,1400.2,190,5374.8,1.0,2.32,0.030000000000000006,4.378,207.5808445,-39.9008996,4.7625670199228365,6.43,4.196,6.17087,1,0,0,0,1,1,0,1,1,0,0,0
1.0,1.0,8,1.5230561989829523,0.04946612613184919,2.6952351040553664,0.036,1741.0,190,6147.0,1.75,1.35,0.21,4.08,15.006077,-58.9047242,6.405154075099211,12.312,10.949,12.1631,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,7,4.238011912034514,0.2851789422336624,1.8746093890947317,0.12,947.0,190,5844.0,1.07,1.2,0.1,4.46,188.027184,74.4893379,4.231710883764523,8.751,7.216,8.5873,1,0,0,0,0,0,0,0,0,0,0,0
1.0,2.0,7,1.5961581250868693,0.04879016416943201,2.084042501389805,0.16,1334.0,190,5110.0,0.85,0.67,0.2,4.4,341.652714,-56.5997984,3.7268205026917975,8.96,6.784,8.68605,1,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,7,3.8082833976113597,0.21268909341035083,1.384659166841036,0.607,843.8,84,5294.0,0.94,0.92,0.26,4.466,97.3058709,10.9336212,3.5794579259178407,8.1,6.263,7.9118,1,0,0,0,0,0,0,0,1,0,0,0
1.0,1.0,8,2.1806352884006404,0.055434706888100586,1.1600209167967532,0.0,395.0,175,3342.0,0.34,0.34,0.03,4.91,281.1763433,36.5631318,3.536983314233795,14.32,9.343,12.9643,0,0,0,0,0,0,0,0,0,0,0,0
2.0,1.0,8,1.2962814932507527,0.03825871211709034,2.701294096605202,0.0,1452.0,68,6112.0,0.94,1.09,-0.068,4.162,175.9080328,6.5637842,4.962054108089366,10.72,8.733,10.6241,0,0,0,0,0,0,0,1,1,0,0,0
1.0,2.0,7,1.73085876763844,0.04879016416943201,1.3009361957164467,0.0,748.2,190,4850.0,0.72,0.77,0.05,4.6,259.4183491,29.228161,3.232080261312624,8.43,6.004,8.10753,1,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,8,2.1998878609790937,0.05619127964974249,1.3174800451195308,0.19,435.0,190,3370.0,0.41,0.4,0.34,4.8,183.9203614,-18.9103377,3.9799096652885666,14.83,9.86,13.5645,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,8,2.3199435592901922,1.656559835970328,2.745474429748209,0.328,1051.4,190,4840.0,3.85,1.08,-0.01,3.3,182.1662666,-8.7472172,6.414799042458393,12.071,9.54,11.64,0,0,1,1,0,0,0,0,0,0,0,0
1.0,1.0,8,1.7569577366490212,0.060878707181073306,2.959172018242189,0.25,1772.0,190,6212.0,2.2,1.44,0.037,3.91,28.2825719,52.0539209,5.4562608446139915,9.727,8.368,9.56355,0,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,8,1.8440392518760205,0.058929067529287484,2.68614536571416,0.0,1460.0,42,6030.0,1.53,1.06,-0.18,4.09,210.1935714,-30.5836084,5.303677972790132,10.068,8.573,9.86708,0,0,0,0,0,0,0,0,0,0,0,0
1.0,4.0,7,6.456973716382993,0.8475835338643642,1.767104457652191,0.16,529.6,190,5685.8,1.43,0.78,0.238,4.078,26.0093029,-15.9337987,1.703444862165027,3.8593936,1.794,3.80122,1,0,0,0,1,1,0,1,1,0,0,0
2.0,2.0,8,1.8031608919524975,0.5431993390580019,1.25181468639584,0.07222419999999999,533.0,164,3437.0,0.48,0.48,-0.12,4.76,286.8540627,59.0866254,3.1547297600429087,12.28,7.565,11.2394,1,0,1,1,0,0,0,0,0,0,0,0
1.0,1.0,2,4.207835021202614,5.846438775057725,2.719912893644722,0.13879999999999998,1050.0,161,5672.4,3.572,0.33,0.1,3.778,18.146485,17.0650029,3.8825962544674475,14.146,9.345,12.9656,0,1,0,1,1,1,0,0,1,0,0,0
1.0,2.0,7,7.803634000003663,1.5428706681619873,2.447851534210178,0.377,1427.2,190,4877.8,8.835899999999999,1.1,-0.0998,3.838,130.6047813,4.5772338,4.0707858898118205,7.61,6.209,7.46934,1,0,0,0,1,1,0,1,1,0,0,0
1.0,1.0,8,1.9804957548078852,0.06541313854823201,2.8570447537800976,0.056,1254.0,37,6078.0,1.24,1.06,-0.06,4.28,164.3491401,-29.9971229,5.894642474970211,11.972,10.745,12.0421,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2.0,8,2.1799314652377744,0.5738944437762166,2.745474429748209,0.22,1550.0,190,6102.0,1.73,1.42,-0.28,4.07,195.9818362,30.640145,5.487804853293519,10.371,9.083,10.1934,0,0,1,0,0,0,0,0,0,0,0,0
1.0,1.0,7,5.221436322212079,0.5933268452777344,1.950398528776154,0.02,948.4,110,4780.0,0.798,2.1,0.31,2.94,321.5962275,-37.8294782,4.3774926215532926,5.64,2.994,5.28614,1,0,0,0,0,1,0,0,0,0,0,0
1.0,1.0,2,1.351866424372226,5.58724865840025,2.5044661372466477,0.3361202,2580.960000000001,190,5627.6,1.658,1.0939999999999999,0.0344,4.176,165.3295388,-76.938055405,5.7468427945836655,13.312899999999999,11.632,15.989448,1,1,0,1,1,1,1,1,1,1,0,0
1.0,1.0,7,6.518557143337845,0.9932517730102833,2.390517848364626,0.155,1275.0,190,4946.0,5.01,1.43,0.06399999999999999,3.23,35.8085099,10.8367972,4.788632758242916,7.63,5.388,7.37839,1,0,0,0,0,0,0,1,0,0,0,0
1.0,2.0,7,8.146998697389993,1.8500283773520307,2.5788391613325814,0.06,1538.1040000000003,68,5605.0,1.76,1.72,-0.2,3.82,257.816194,-56.681038,4.165861800368343,7.24,5.509,7.04837,1,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,3,6.609433931338262,1.2325602611778486,2.701887223850495,0.32816,1236.312,190,5263.2,1.284,0.36,0.0416,4.377999999999999,272.4213333,-25.7465806,8.714567550836485,17.02,15.01963999999999,10.108464000000001,1,1,0,1,1,1,0,1,1,0,0,0
1.0,1.0,8,1.7821773739011961,0.055567148448455755,2.464703942470481,0.06,867.4,190,5515.0,0.99,1.02,0.36,4.46,296.2005506,49.1400304,6.607206788023433,13.81,12.216,13.7136,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2.0,8,4.908697063881708,0.2792032327517428,2.288486168614544,0.0,648.2,190,5922.0,1.14,1.08,0.11,4.3,289.3414629,46.988155,6.764727509594552,13.978,12.621,13.9061,0,0,1,0,0,0,0,0,0,0,0,0
1.0,1.0,3,6.5161358214801925,1.5706970841176697,2.4503304013914105,0.48228019999999994,1011.7119999999999,190,5254.8,1.284,0.66,0.0416,4.378,267.3970417,-21.9762,8.368925174747135,15.299999999999997,13.401111999999992,9.770026000000001,1,1,0,1,1,1,0,1,1,0,0,0
1.0,1.0,7,6.5998704992128365,1.111199404173581,2.581177079858009,0.18,1354.8,190,5748.8,1.734,2.1,0.12,2.52,261.2086139,-49.9489317,6.757309062483329,10.909,8.054,10.5336,1,0,0,0,1,1,0,0,0,0,0,0
1.0,2.0,8,3.247938581769499,0.09038899972768073,1.0043016091968684,0.043,226.0,175,3096.0,0.22,0.18,-0.15,5.04,11.248632,-15.2741085,2.7717195946578013,14.15,8.821,12.6706,0,0,0,0,0,0,0,0,0,0,0,0
1.0,4.0,2,9.85332303799997,3.2188758248682006,2.6390573296152584,0.13279999999999997,1171.0,3,5218.2,3.668,1.5,-0.47,3.7959999999999994,346.8701486,21.1340376,3.743464699081502,5.98,5.24,5.90914,0,0,0,1,1,1,0,0,1,0,0,0
1.0,1.0,7,6.075346031088684,0.76080582903376,2.386411689455535,0.23,1186.8,190,4076.0,38.409499999999994,1.05,-0.5798,1.6624999999999999,12.4161652,6.4071412,6.28947992162455,7.51,3.993,6.98504,1,0,0,0,0,0,0,0,0,0,0,0
1.0,1.0,7,4.960253864535331,0.44916296337388373,1.9404242801287315,0.13,771.512,35,6101.0,1.53,1.21,0.05,4.2860000000000005,293.017622,16.4743566,4.699361558342521,8.97,7.657,8.83051,1,0,0,0,0,0,0,0,1,0,0,0
1.0,1.0,8,2.39986152028438,0.8470170775812635,2.5558309881246988,0.3,1162.8,190,6040.0,1.22,1.29,-0.11,4.28,36.7758112,-50.2844247,5.068671470737845,10.139,8.78,10.0269,0,0,1,0,0,0,0,0,0,0,0,0
1.0,1.0,8,1.521432777102902,0.04402645474897855,2.4647889728688996,0.0,1440.0,68,5520.0,0.99,0.95,0.2,4.42,289.6079433,44.3454347,6.462110157739563,14.152,12.361,13.9172,0,0,0,0,0,0,0,0,0,0,0,0
2.0,1.0,7,5.6389594686121916,0.6259384308664953,2.451670377075024,0.238,1335.9119999999998,64,5859.0,1.11,1.12,0.2,4.358,270.3800811,0.1044685,3.9910541246955384,8.1,6.586,7.95594,1,0,0,0,0,0,0,0,1,0,0,0
1.0,1.0,7,6.51352680279996,1.007957920399979,2.155521050897985,0.1,1001.912,190,4842.0,6.12,1.55,-0.20396,3.22,325.8537599,-7.4082451,4.998508730298341,8.34,5.952,8.06506,1,0,0,0,0,0,0,1,0,0,0,0
1.0,1.0,8,1.0656079206097133,0.03816246109434891,3.0918148822310356,0.01,2492.0,17,7300.0,1.95,1.79,-0.1,4.1,352.2675207,67.0348062,5.4244565036529995,8.952,8.325,8.89529,0,0,0,0,0,0,0,0,0,0,0,0
1.0,2.0,8,3.526536979635294,0.22934661431620626,1.4724720573609429,0.101562,753.8,190,5641.6,1.69,1.12,0.07,4.03,286.5831894,39.0772582,6.885144572720057,13.544,11.966,13.3884,0,0,1,1,1,0,0,1,0,0,0,0
1.0,4.0,8,0.8537065664054899,0.02264173048082465,1.3912819026309298,0.03,1441.0,91,4960.0,0.83,0.88,0.37,4.54,20.2148196,66.0722009,5.184611009932202,12.291,10.157,12.1216,0,0,0,0,0,0,0,0,0,0,0,0
2.0,2.0,7,3.9473901492654373,0.2089634877403758,1.2892326482767593,0.45,309.0,129,4120.0,0.68,0.65,0.24,4.65,167.7745044,30.4451688,2.556397509813185,8.31,4.979,7.72808,0,0,0,0,0,0,0,0,0,0,0,0
